amaka,Inform/Explore,35
formed,Inform/Explore,6
friendships,Inform/Explore,2
encourage,Inform/Explore,16
eugenes,Inform/Explore,51
kambilistarted,Inform/Explore,1
wrote,Inform/Explore,83
checks,Inform/Explore,6
missionary,Inform/Explore,3
fathers,Inform/Explore,44
visited,Inform/Explore,12
recent,Inform/Explore,26
choicesshe,Inform/Explore,1
ponder,Inform/Explore,3
longer,Inform/Explore,65
wonder,Inform/Explore,25
amadi,Inform/Explore,108
ahead,Inform/Explore,18
303,Inform/Explore,1
twice,Inform/Explore,29
deceased,Inform/Explore,3
afraid,Inform/Explore,42
fear,Inform/Explore,91
kambiliachikes,Inform/Explore,1
crucial,Inform/Explore,17
unfamiliar,Inform/Explore,6
adapted,Inform/Explore,9
intended,Inform/Explore,33
built,Inform/Explore,24
identity,Inform/Explore,30
stayed,Inform/Explore,15
chimamandangozi,Inform/Explore,1
purple,Inform/Explore,203
hibiscus,Inform/Explore,205
algonquin,Inform/Explore,12
chapel,Inform/Explore,16
hill,Inform/Explore,24
2003,Inform/Explore,23
ralph,Inform/Explore,2
g,Inform/Explore,17
jan,Inform/Explore,24
2000,Inform/Explore,8
paine,Inform/Explore,206
publishing,Inform/Explore,13
covering,Inform/Explore,6
believes,Inform/Explore,125
views,Inform/Explore,91
published,Inform/Explore,54
goes,Inform/Explore,163
acknowledge,Inform/Explore,11
nature,Inform/Explore,69
purposely,Inform/Explore,10
waited,Inform/Explore,3
cover,Inform/Explore,27
remarkably,Inform/Explore,1
clever,Inform/Explore,3
move,Inform/Explore,59
paines,Inform/Explore,53
prevents,Inform/Explore,2
personal,Inform/Explore,125
attacks,Inform/Explore,12
logically,Inform/Explore,17
disrupt,Inform/Explore,4
certainly,Inform/Explore,16
damage,Inform/Explore,27
credibility,Inform/Explore,84
concretely,Inform/Explore,1
establishing,Inform/Explore,12
relevance,Inform/Explore,3
writing,Inform/Explore,642
follows,Inform/Explore,21
clear,Inform/Explore,82
goals,Inform/Explore,8
outlining,Inform/Explore,1
further,Inform/Explore,79
discussing,Inform/Explore,18
service,Inform/Explore,32
outlines,Inform/Explore,5
beliefs,Inform/Explore,111
detail,Inform/Explore,49
grasping,Inform/Explore,3
belief,Inform/Explore,52
agreeing,Inform/Explore,7
desired,Inform/Explore,6
duties,Inform/Explore,14
consist,Inform/Explore,18
loving,Inform/Explore,56
mercy,Inform/Explore,11
endeavoring,Inform/Explore,2
fellow,Inform/Explore,20
creatures,Inform/Explore,9
happy,Inform/Explore,91
oversimplifies,Inform/Explore,1
concepts,Inform/Explore,13
philosophers,Inform/Explore,3
consists,Inform/Explore,14
happiness,Inform/Explore,78
must,Inform/Explore,178
practice,Inform/Explore,37
thoroughly,Inform/Explore,13
explain,Inform/Explore,61
fault,Inform/Explore,16
assertion,Inform/Explore,5
differently,Inform/Explore,47
declaration,Inform/Explore,26
condemn,Inform/Explore,8
otherwise,Inform/Explore,23
mine,Inform/Explore,4
initially,Inform/Explore,9
logical,Inform/Explore,44
statement,Inform/Explore,83
upon,Inform/Explore,90
farther,Inform/Explore,3
examination,Inform/Explore,14
discovered,Inform/Explore,23
highly,Inform/Explore,29
illogical,Inform/Explore,4
incorrect,Inform/Explore,2
inherently,Inform/Explore,3
derives,Inform/Explore,2
moment,Inform/Explore,72
theirs,Inform/Explore,6
straying,Inform/Explore,1
despite,Inform/Explore,74
personally,Inform/Explore,31
gained,Inform/Explore,25
thorough,Inform/Explore,1
respect,Inform/Explore,57
hasnt,Inform/Explore,6
addition,Inform/Explore,50
courage,Inform/Explore,30
period,Inform/Explore,73
intolerance,Inform/Explore,1
bound,Inform/Explore,11
unfavorable,Inform/Explore,1
associate,Inform/Explore,8
nearly,Inform/Explore,37
intimate,Inform/Explore,22
equates,Inform/Explore,1
million,Inform/Explore,48
ncadvorgstatistics,Inform/Explore,3
typical,Inform/Explore,23
20000,Inform/Explore,2
phone,Inform/Explore,15
calls,Inform/Explore,26
hotlines,Inform/Explore,1
nationwide,Inform/Explore,9
victims,Inform/Explore,74
lifetime,Inform/Explore,14
augusten,Inform/Explore,20
burroughs,Inform/Explore,62
stay,Inform/Explore,81
stating,Inform/Explore,58
fist,Inform/Explore,11
fat,Inform/Explore,21
lazy,Inform/Explore,17
ugly,Inform/Explore,25
470,Inform/Explore,4
loves,Inform/Explore,56
motivate,Inform/Explore,9
patient,Inform/Explore,38
recognize,Inform/Explore,22
accustom,Inform/Explore,2
controlling,Inform/Explore,68
gain,Inform/Explore,63
detect,Inform/Explore,10
weaknesses,Inform/Explore,8
identifies,Inform/Explore,13
intentional,Inform/Explore,13
shoving,Inform/Explore,3
slapping,Inform/Explore,5
breaking,Inform/Explore,30
spirit,Inform/Explore,19
shattering,Inform/Explore,9
humiliating,Inform/Explore,3
yelling,Inform/Explore,5
threats,Inform/Explore,14
isolating,Inform/Explore,4
remain,Inform/Explore,27
theyve,Inform/Explore,6
financial,Inform/Explore,35
interests,Inform/Explore,16
habit,Inform/Explore,10
472,Inform/Explore,3
situations,Inform/Explore,64
involved,Inform/Explore,45
multiple,Inform/Explore,62
effected,Inform/Explore,6
theyre,Inform/Explore,51
obvious,Inform/Explore,38
ignored,Inform/Explore,12
truth,Inform/Explore,81
learn,Inform/Explore,136
authors,Inform/Explore,118
advice,Inform/Explore,35
seek,Inform/Explore,31
remove,Inform/Explore,4
oneself,Inform/Explore,2
misconceptions,Inform/Explore,3
furthermore,Inform/Explore,24
professionals,Inform/Explore,5
toxic,Inform/Explore,18
resources,Inform/Explore,36
page,Inform/Explore,56
statistics,Inform/Explore,54
coalition,Inform/Explore,9
bedford,Inform/Explore,21
thirteenth,Inform/Explore,1
critically,Inform/Explore,10
rethinking,Inform/Explore,3
prompting,Inform/Explore,1
pfa,Inform/Explore,21
restraining,Inform/Explore,6
early,Inform/Explore,92
1970s,Inform/Explore,2
soaring,Inform/Explore,1
divorces,Inform/Explore,1
relief,Inform/Explore,15
abusers,Inform/Explore,25
vessel,Inform/Explore,1
bringing,Inform/Explore,28
undocumented,Inform/Explore,1
judicial,Inform/Explore,6
system,Inform/Explore,135
sense,Inform/Explore,187
urgency,Inform/Explore,4
embarrassment,Inform/Explore,8
hardship,Inform/Explore,9
arrest,Inform/Explore,8
incarceration,Inform/Explore,6
followed,Inform/Explore,27
reconsider,Inform/Explore,1
pressing,Inform/Explore,3
charges,Inform/Explore,8
pfas,Inform/Explore,2
unheard,Inform/Explore,2
docket,Inform/Explore,1
domesticsfamily,Inform/Explore,1
divisions,Inform/Explore,1
court,Inform/Explore,20
sensitivity,Inform/Explore,4
police,Inform/Explore,129
officers,Inform/Explore,103
judges,Inform/Explore,7
gray,Inform/Explore,8
area,Inform/Explore,41
enforce,Inform/Explore,9
rules,Inform/Explore,43
becomes,Inform/Explore,57
currently,Inform/Explore,21
plaintiff,Inform/Explore,7
preponderance,Inform/Explore,1
evidence,Inform/Explore,82
extremely,Inform/Explore,36
burden,Inform/Explore,9
plaintiffs,Inform/Explore,2
likely,Inform/Explore,98
ot,Inform/Explore,1
50,Inform/Explore,12
ripe,Inform/Explore,3
title,Inform/Explore,57
6101,Inform/Explore,2
upheld,Inform/Explore,1
utmost,Inform/Explore,1
ability,Inform/Explore,65
enforcing,Inform/Explore,6
arises,Inform/Explore,3
scales,Inform/Explore,1
balance,Inform/Explore,13
virtually,Inform/Explore,5
actor,Inform/Explore,11
pennsylvania,Inform/Explore,17
aid,Inform/Explore,22
reasonable,Inform/Explore,18
immediate,Inform/Explore,9
palawhelp,Inform/Explore,1
repeatedly,Inform/Explore,10
committing,Inform/Explore,14
acts,Inform/Explore,46
accused,Inform/Explore,10
ordered,Inform/Explore,2
criminal,Inform/Explore,23
contempt,Inform/Explore,2
reality,Inform/Explore,55
violated,Inform/Explore,4
necessarily,Inform/Explore,17
defendant,Inform/Explore,6
violation,Inform/Explore,7
equal,Inform/Explore,73
clause,Inform/Explore,3
crime,Inform/Explore,53
code,Inform/Explore,14
violating,Inform/Explore,4
charge,Inform/Explore,13
indirect,Inform/Explore,5
punishment,Inform/Explore,63
cried,Inform/Explore,3
wolf,Inform/Explore,3
morally,Inform/Explore,12
epic,Inform/Explore,5
teaches,Inform/Explore,13
shouldnt,Inform/Explore,67
alarm,Inform/Explore,1
FALSE,Inform/Explore,55
ideations,Inform/Explore,1
effect,Inform/Explore,77
fable,Inform/Explore,2
imagine,Inform/Explore,20
punishing,Inform/Explore,3
evaluate,Inform/Explore,4
absentia,Inform/Explore,1
judge,Inform/Explore,32
hears,Inform/Explore,5
complaint,Inform/Explore,4
courts,Inform/Explore,9
aggravated,Inform/Explore,1
conveniently,Inform/Explore,1
fifth,Inform/Explore,9
amendment,Inform/Explore,12
alone,Inform/Explore,51
c,Inform/Explore,32
spoken,Inform/Explore,12
claimed,Inform/Explore,30
harassment,Inform/Explore,11
late,Inform/Explore,23
stalking,Inform/Explore,4
amongst,Inform/Explore,12
numerous,Inform/Explore,25
threatening,Inform/Explore,22
behaviors,Inform/Explore,15
noted,Inform/Explore,11
smiths,Inform/Explore,1
fallen,Inform/Explore,6
deaf,Inform/Explore,1
ears,Inform/Explore,2
courtroom,Inform/Explore,1
claim,Inform/Explore,47
failed,Inform/Explore,23
requestor,Inform/Explore,1
driveway,Inform/Explore,4
returned,Inform/Explore,20
reaction,Inform/Explore,18
porch,Inform/Explore,1
consistent,Inform/Explore,11
patriarchal,Inform/Explore,2
paradigm,Inform/Explore,1
suggests,Inform/Explore,27
responses,Inform/Explore,27
temporary,Inform/Explore,5
tro,Inform/Explore,3
request,Inform/Explore,6
sexdifferentiated,Inform/Explore,1
thatalthough,Inform/Explore,1
almost,Inform/Explore,87
grant,Inform/Explore,13
requested,Inform/Explore,4
muller,Inform/Explore,2
2009,Inform/Explore,29
failing,Inform/Explore,25
equality,Inform/Explore,42
seen,Inform/Explore,194
heated,Inform/Explore,3
debate,Inform/Explore,21
dictates,Inform/Explore,1
softer,Inform/Explore,3
capable,Inform/Explore,16
evilness,Inform/Explore,1
hatred,Inform/Explore,14
josh,Inform/Explore,3
krysak,Inform/Explore,2
herald,Inform/Explore,1
standard,Inform/Explore,33
malisa,Inform/Explore,1
conroy,Inform/Explore,1
union,Inform/Explore,16
pa,Inform/Explore,2
plead,Inform/Explore,4
stabbing,Inform/Explore,3
lying,Inform/Explore,14
unsworn,Inform/Explore,1
falsification,Inform/Explore,1
enforcement,Inform/Explore,73
fayette,Inform/Explore,1
admitted,Inform/Explore,7
turning,Inform/Explore,23
knife,Inform/Explore,2
available,Inform/Explore,24
literary,Inform/Explore,35
requests,Inform/Explore,3
discriminate,Inform/Explore,5
pfatros,Inform/Explore,1
surround,Inform/Explore,1
full,Inform/Explore,77
duly,Inform/Explore,1
exercised,Inform/Explore,1
dv,Inform/Explore,3
effectiveness,Inform/Explore,12
dealt,Inform/Explore,4
elements,Inform/Explore,25
security,Inform/Explore,14
mention,Inform/Explore,26
piece,Inform/Explore,94
paper,Inform/Explore,55
bullet,Inform/Explore,2
acknowledges,Inform/Explore,11
proof,Inform/Explore,13
itself,Inform/Explore,46
lawsuit,Inform/Explore,1
consideration,Inform/Explore,27
ramifications,Inform/Explore,1
arresting,Inform/Explore,5
victimization,Inform/Explore,3
sided,Inform/Explore,7
closely,Inform/Explore,8
monitored,Inform/Explore,2
suggestion,Inform/Explore,8
tiered,Inform/Explore,1
program,Inform/Explore,28
reduce,Inform/Explore,5
alleviate,Inform/Explore,1
deaths,Inform/Explore,29
protecting,Inform/Explore,12
short,Inform/Explore,49
enforced,Inform/Explore,8
lines,Inform/Explore,70
issuing,Inform/Explore,5
jurisdiction,Inform/Explore,2
ensuring,Inform/Explore,3
seeking,Inform/Explore,15
safeguarding,Inform/Explore,1
international,Inform/Explore,51
assoc,Inform/Explore,2
chiefs,Inform/Explore,2
record,Inform/Explore,17
wouldnt,Inform/Explore,47
necessary,Inform/Explore,44
unfortunately,Inform/Explore,20
investigation,Inform/Explore,22
tasked,Inform/Explore,2
critical,Inform/Explore,53
worse,Inform/Explore,28
persuaded,Inform/Explore,18
leaving,Inform/Explore,40
paramount,Inform/Explore,2
pendulum,Inform/Explore,1
swings,Inform/Explore,1
indicate,Inform/Explore,6
balanced,Inform/Explore,5
pfatro,Inform/Explore,1
integral,Inform/Explore,4
citizens,Inform/Explore,27
investigations,Inform/Explore,2
allegations,Inform/Explore,4
issuance,Inform/Explore,1
completed,Inform/Explore,20
wool,Inform/Explore,1
pulled,Inform/Explore,12
communication,Inform/Explore,37
hanmer,Inform/Explore,1
griffiths,Inform/Explore,1
s,Inform/Explore,35
jerwood,Inform/Explore,1
d,Inform/Explore,30
webb,Inform/Explore,5
1999,Inform/Explore,5
accepts,Inform/Explore,4
plea,Inform/Explore,4
associated,Inform/Explore,24
press,Inform/Explore,29
desmarais,Inform/Explore,1
hamel,Inform/Explore,1
248,Inform/Explore,5
625637,Inform/Explore,1
russell,Inform/Explore,1
protective,Inform/Explore,3
531552,Inform/Explore,1
doi1018911946656034531,Inform/Explore,1
february,Inform/Explore,21
giant,Inform/Explore,7
70inch,Inform/Explore,1
flat,Inform/Explore,22
screen,Inform/Explore,6
televisions,Inform/Explore,1
watch,Inform/Explore,38
super,Inform/Explore,20
bowl,Inform/Explore,44
cbs,Inform/Explore,11
1034,Inform/Explore,1
commercials,Inform/Explore,13
funny,Inform/Explore,8
usually,Inform/Explore,84
advertise,Inform/Explore,9
big,Inform/Explore,113
brand,Inform/Explore,36
manipulate,Inform/Explore,12
ram,Inform/Explore,14
commercial,Inform/Explore,51
quote,Inform/Explore,86
martin,Inform/Explore,83
luther,Inform/Explore,79
king,Inform/Explore,398
jrs,Inform/Explore,12
sermon,Inform/Explore,102
drum,Inform/Explore,6
instinct,Inform/Explore,3
wonderful,Inform/Explore,16
greatest,Inform/Explore,25
shall,Inform/Explore,19
servant,Inform/Explore,4
amen,Inform/Explore,3
definition,Inform/Explore,40
greatness,Inform/Explore,2
mlk,Inform/Explore,11
goers,Inform/Explore,2
preach,Inform/Explore,8
selfish,Inform/Explore,13
jesus,Inform/Explore,23
jesuss,Inform/Explore,1
disciples,Inform/Explore,1
tendencies,Inform/Explore,10
yes,Inform/Explore,25
righteousness,Inform/Explore,3
shallow,Inform/Explore,3
luxurious,Inform/Explore,3
committed,Inform/Explore,39
lies,Inform/Explore,29
human,Inform/Explore,256
historically,Inform/Explore,3
listening,Inform/Explore,44
delivered,Inform/Explore,8
ebenezer,Inform/Explore,3
baptist,Inform/Explore,8
atlanta,Inform/Explore,4
georgia,Inform/Explore,9
assassinated,Inform/Explore,2
memphis,Inform/Explore,3
tennessee,Inform/Explore,6
april,Inform/Explore,25
4th,Inform/Explore,5
1968,Inform/Explore,8
led,Inform/Explore,39
civil,Inform/Explore,128
movement,Inform/Explore,76
protests,Inform/Explore,23
preached,Inform/Explore,4
messages,Inform/Explore,23
football,Inform/Explore,342
practicing,Inform/Explore,9
fireman,Inform/Explore,1
saving,Inform/Explore,25
kid,Inform/Explore,12
fire,Inform/Explore,9
american,Inform/Explore,320
truck,Inform/Explore,14
seconds,Inform/Explore,22
minuet,Inform/Explore,1
motivation,Inform/Explore,34
advertising,Inform/Explore,52
tell,Inform/Explore,192
kings,Inform/Explore,124
phrase,Inform/Explore,17
taken,Inform/Explore,113
places,Inform/Explore,45
pressure,Inform/Explore,56
buyer,Inform/Explore,1
sold,Inform/Explore,15
solomons,Inform/Explore,1
culture,Inform/Explore,89
appealing,Inform/Explore,26
subconscious,Inform/Explore,6
conscious,Inform/Explore,23
intellects,Inform/Explore,5
advertisements,Inform/Explore,23
designed,Inform/Explore,13
exploit,Inform/Explore,5
discontentments,Inform/Explore,1
fostered,Inform/Explore,4
dream,Inform/Explore,29
reaching,Inform/Explore,13
audiences,Inform/Explore,69
patriotism,Inform/Explore,4
tool,Inform/Explore,32
haul,Inform/Explore,1
famous,Inform/Explore,35
farmers,Inform/Explore,12
conservative,Inform/Explore,20
joe,Inform/Explore,5
appreciates,Inform/Explore,3
car,Inform/Explore,42
jr,Inform/Explore,52
shaping,Inform/Explore,3
today,Inform/Explore,153
christian,Inform/Explore,51
appeal,Inform/Explore,142
buyers,Inform/Explore,2
present,Inform/Explore,77
inspiring,Inform/Explore,4
motivating,Inform/Explore,4
materialistic,Inform/Explore,4
advertisers,Inform/Explore,9
gentlemen,Inform/Explore,1
massive,Inform/Explore,5
persuasion,Inform/Explore,43
gets,Inform/Explore,73
buying,Inform/Explore,9
distinction,Inform/Explore,8
drink,Inform/Explore,13
whiskey,Inform/Explore,1
envious,Inform/Explore,1
drive,Inform/Explore,15
lovely,Inform/Explore,1
wear,Inform/Explore,16
lipstick,Inform/Explore,14
perfume,Inform/Explore,3
youre,Inform/Explore,35
ironic,Inform/Explore,8
throws,Inform/Explore,7
window,Inform/Explore,5
users,Inform/Explore,9
outraged,Inform/Explore,1
alive,Inform/Explore,36
successful,Inform/Explore,48
aired,Inform/Explore,4
reputation,Inform/Explore,19
uphold,Inform/Explore,6
sales,Inform/Explore,11
forward,Inform/Explore,25
readings,Inform/Explore,25
popular,Inform/Explore,46
writers,Inform/Explore,44
6th,Inform/Explore,6
sonia,Inform/Explore,3
maasik,Inform/Explore,3
bostonbedfordst,Inform/Explore,1
martins,Inform/Explore,10
523534,Inform/Explore,2
historycom,Inform/Explore,4
ae,Inform/Explore,4
networks,Inform/Explore,9
wwwhistorycomthisdayinhistorydrkingisassassinated,Inform/Explore,1
silence,Inform/Explore,88
moments,Inform/Explore,25
dialogue,Inform/Explore,5
substantial,Inform/Explore,19
theme,Inform/Explore,86
emerges,Inform/Explore,10
chimamanda,Inform/Explore,88
ngozi,Inform/Explore,70
adichies,Inform/Explore,20
novel,Inform/Explore,191
kimbali,Inform/Explore,10
beat,Inform/Explore,29
obedient,Inform/Explore,6
quiet,Inform/Explore,15
represent,Inform/Explore,48
coercion,Inform/Explore,3
defiance,Inform/Explore,8
kimbalis,Inform/Explore,4
brother,Inform/Explore,72
response,Inform/Explore,45
ade,Inform/Explore,10
choker,Inform/Explore,3
smiled,Inform/Explore,11
loud,Inform/Explore,24
raising,Inform/Explore,12
5758,Inform/Explore,1
acted,Inform/Explore,6
appropriately,Inform/Explore,4
disobey,Inform/Explore,4
misbehave,Inform/Explore,1
factor,Inform/Explore,35
segal,Inform/Explore,2
obedience,Inform/Explore,1
violent,Inform/Explore,72
ensue,Inform/Explore,2
indicator,Inform/Explore,7
forthcoming,Inform/Explore,2
expectation,Inform/Explore,16
stanford,Inform/Explore,6
ultimately,Inform/Explore,26
unspoken,Inform/Explore,3
nonexistence,Inform/Explore,1
expressed,Inform/Explore,36
holds,Inform/Explore,17
concealed,Inform/Explore,4
significance,Inform/Explore,16
papas,Inform/Explore,52
instance,Inform/Explore,72
room,Inform/Explore,62
wish,Inform/Explore,12
lunch,Inform/Explore,17
communicate,Inform/Explore,15
speaking,Inform/Explore,69
289,Inform/Explore,1
spoke,Inform/Explore,26
mere,Inform/Explore,5
existence,Inform/Explore,9
michael,Inform/Explore,23
w,Inform/Explore,25
shelton,Inform/Explore,8
karen,Inform/Explore,4
assistant,Inform/Explore,4
planning,Inform/Explore,11
component,Inform/Explore,6
interpersonal,Inform/Explore,6
nothingness,Inform/Explore,2
linking,Inform/Explore,4
element,Inform/Explore,11
indeed,Inform/Explore,17
beneath,Inform/Explore,1
looks,Inform/Explore,54
passing,Inform/Explore,12
occurs,Inform/Explore,24
utilizes,Inform/Explore,26
oppose,Inform/Explore,16
compliment,Inform/Explore,4
product,Inform/Explore,78
contribute,Inform/Explore,14
defying,Inform/Explore,2
defensive,Inform/Explore,3
theorized,Inform/Explore,1
psychological,Inform/Explore,35
inflicts,Inform/Explore,1
pillay,Inform/Explore,2
encompass,Inform/Explore,2
desirable,Inform/Explore,3
undesirable,Inform/Explore,6
ends,Inform/Explore,32
applications,Inform/Explore,17
stretch,Inform/Explore,2
broad,Inform/Explore,15
spectrum,Inform/Explore,50
interaction,Inform/Explore,13
contain,Inform/Explore,14
likelihood,Inform/Explore,2
disregarded,Inform/Explore,6
consider,Inform/Explore,23
conveyed,Inform/Explore,10
jajas,Inform/Explore,27
category,Inform/Explore,16
sensible,Inform/Explore,1
assumption,Inform/Explore,14
evoking,Inform/Explore,3
meanings,Inform/Explore,22
effectively,Inform/Explore,28
expand,Inform/Explore,13
aspect,Inform/Explore,49
expansion,Inform/Explore,4
tools,Inform/Explore,39
implied,Inform/Explore,5
evoked,Inform/Explore,3
utilized,Inform/Explore,11
purposes,Inform/Explore,13
symbolize,Inform/Explore,11
deeper,Inform/Explore,39
speaks,Inform/Explore,62
mla,Inform/Explore,3
citedbibliography,Inform/Explore,1
suntosh,Inform/Explore,1
rhodes,Inform/Explore,1
fees,Inform/Explore,4
httpjournalssagepubcomdoifull1011770081246316636766,Inform/Explore,1
1992,Inform/Explore,9
httpfilesericedgovfulltexted360673pdf,Inform/Explore,1
melinda,Inform/Explore,1
jeanne,Inform/Explore,1
recognizing,Inform/Explore,3
wwwhelpguideorgarticlesabusedomesticviolenceandabusehtm,Inform/Explore,1
default,Inform/Explore,3
lucile,Inform/Explore,1
packard,Inform/Explore,1
hospital,Inform/Explore,38
wwwstanfordchildrensorgentopicdefaultidrecognizingdomesticviolence12579,Inform/Explore,1
economy,Inform/Explore,20
racial,Inform/Explore,80
inequality,Inform/Explore,33
origin,Inform/Explore,9
dates,Inform/Explore,2
okay,Inform/Explore,51
freed,Inform/Explore,8
jim,Inform/Explore,4
crow,Inform/Explore,2
receiving,Inform/Explore,29
services,Inform/Explore,31
council,Inform/Explore,22
policy,Inform/Explore,46
14,Inform/Explore,32
exist,Inform/Explore,24
treats,Inform/Explore,9
races,Inform/Explore,23
equally,Inform/Explore,17
progression,Inform/Explore,9
development,Inform/Explore,52
worldgovernment,Inform/Explore,1
ichrp,Inform/Explore,5
1929,Inform/Explore,1
evident,Inform/Explore,27
various,Inform/Explore,47
economic,Inform/Explore,48
policies,Inform/Explore,14
unfair,Inform/Explore,17
treatment,Inform/Explore,36
existing,Inform/Explore,7
coming,Inform/Explore,75
stratification,Inform/Explore,1
report,Inform/Explore,98
concerning,Inform/Explore,9
gap,Inform/Explore,7
poverty,Inform/Explore,68
disparities,Inform/Explore,3
blacks,Inform/Explore,50
wages,Inform/Explore,10
unemployment,Inform/Explore,4
rates,Inform/Explore,20
income,Inform/Explore,23
wealth,Inform/Explore,25
levels,Inform/Explore,21
test,Inform/Explore,56
victimisation,Inform/Explore,1
9,Inform/Explore,38
japaneseamericans,Inform/Explore,1
compensation,Inform/Explore,6
interning,Inform/Explore,1
ii,Inform/Explore,8
descendants,Inform/Explore,4
settle,Inform/Explore,13
brazil,Inform/Explore,2
held,Inform/Explore,35
reparations,Inform/Explore,1
discriminationunfair,Inform/Explore,1
presented,Inform/Explore,32
notion,Inform/Explore,9
criminalizing,Inform/Explore,2
attached,Inform/Explore,11
disproportionate,Inform/Explore,3
prisons3,Inform/Explore,1
7,Inform/Explore,46
devastating,Inform/Explore,2
africanamericans,Inform/Explore,9
incarcerated,Inform/Explore,2
thirteen,Inform/Explore,10
expanded,Inform/Explore,12
suggest,Inform/Explore,21
implications,Inform/Explore,4
racist,Inform/Explore,36
displaying,Inform/Explore,11
quantitative,Inform/Explore,2
absence,Inform/Explore,7
equalfair,Inform/Explore,1
sameunequalunfair,Inform/Explore,1
burnhams,Inform/Explore,2
welfare,Inform/Explore,12
fulltime,Inform/Explore,2
yearround,Inform/Explore,2
latina,Inform/Explore,2
earned,Inform/Explore,10
median,Inform/Explore,2
annual,Inform/Explore,9
19817,Inform/Explore,2
1998,Inform/Explore,8
considerably,Inform/Explore,4
23864,Inform/Explore,2
27304,Inform/Explore,2
earn,Inform/Explore,10
burnham,Inform/Explore,6
rpe,Inform/Explore,3
bias,Inform/Explore,16
disadvantages,Inform/Explore,1
addedexplored,Inform/Explore,1
favorability,Inform/Explore,1
towards,Inform/Explore,213
exclusion,Inform/Explore,4
unequal,Inform/Explore,3
occur,Inform/Explore,31
reap,Inform/Explore,1
pairedsuggested,Inform/Explore,1
quoting,Inform/Explore,5
researcher,Inform/Explore,7
analyzes,Inform/Explore,10
labor,Inform/Explore,29
market,Inform/Explore,42
conditions,Inform/Explore,51
whom,Inform/Explore,47
circumstances,Inform/Explore,21
wisconsins,Inform/Explore,1
welfare11,Inform/Explore,1
earnings,Inform/Explore,5
park,Inform/Explore,14
avenue,Inform/Explore,3
opponents,Inform/Explore,11
inequalities,Inform/Explore,5
unfortunate,Inform/Explore,4
refuted,Inform/Explore,6
presentation,Inform/Explore,13
occurrence,Inform/Explore,6
collectively,Inform/Explore,1
counter,Inform/Explore,9
legitimized,Inform/Explore,1
aligned,Inform/Explore,1
substantiality,Inform/Explore,1
disregard,Inform/Explore,6
matters,Inform/Explore,17
accumulated,Inform/Explore,1
substantialhave,Inform/Explore,1
voice,Inform/Explore,75
lina,Inform/Explore,1
plain,Inform/Explore,9
surely,Inform/Explore,6
actuality,Inform/Explore,3
hinder,Inform/Explore,2
linda,Inform/Explore,1
racism,Inform/Explore,244
march,Inform/Explore,18
httpwwwreimaginerpeorgnode858,Inform/Explore,1
2001,Inform/Explore,23
httpwwwichrporgfilesreports23113reportenpdf,Inform/Explore,1
whypoverty,Inform/Explore,1
jigsaw,Inform/Explore,1
productions,Inform/Explore,2
wwwyoutubecomwatchv6niwzomaso,Inform/Explore,1
kim,Inform/Explore,11
kardashian,Inform/Explore,3
hollywood,Inform/Explore,6
secret,Inform/Explore,11
blonde,Inform/Explore,4
nails,Inform/Explore,1
fashion,Inform/Explore,43
spotted,Inform/Explore,1
calabasas,Inform/Explore,1
fresh,Inform/Explore,8
dyed,Inform/Explore,3
platinum,Inform/Explore,2
stylist,Inform/Explore,7
kims,Inform/Explore,6
tricks,Inform/Explore,3
secrets,Inform/Explore,5
mastered,Inform/Explore,3
dark,Inform/Explore,45
kanye,Inform/Explore,1
released,Inform/Explore,17
song,Inform/Explore,34
blondie,Inform/Explore,1
inspired,Inform/Explore,11
fit,Inform/Explore,39
kanyes,Inform/Explore,1
sister,Inform/Explore,17
khloe,Inform/Explore,1
dating,Inform/Explore,22
basketball,Inform/Explore,1
player,Inform/Explore,30
wardrobe,Inform/Explore,2
motives,Inform/Explore,5
pleasing,Inform/Explore,4
impress,Inform/Explore,3
beverly,Inform/Explore,2
hills,Inform/Explore,2
salon,Inform/Explore,5
celebrity,Inform/Explore,12
jen,Inform/Explore,4
atkins,Inform/Explore,1
hours,Inform/Explore,37
special,Inform/Explore,26
technique,Inform/Explore,12
involves,Inform/Explore,29
lemon,Inform/Explore,3
juice,Inform/Explore,3
hear,Inform/Explore,37
beauty,Inform/Explore,41
trick,Inform/Explore,2
lemons,Inform/Explore,4
grown,Inform/Explore,36
water,Inform/Explore,99
chemicals,Inform/Explore,20
dozen,Inform/Explore,2
color,Inform/Explore,231
squeeze,Inform/Explore,1
roots,Inform/Explore,18
hour,Inform/Explore,25
washed,Inform/Explore,1
ask,Inform/Explore,57
following,Inform/Explore,53
selfie,Inform/Explore,1
week,Inform/Explore,50
root,Inform/Explore,4
touchups,Inform/Explore,1
upkeep,Inform/Explore,1
consuming,Inform/Explore,4
fortunately,Inform/Explore,1
disposable,Inform/Explore,2
kris,Inform/Explore,3
jenner,Inform/Explore,8
footsteps,Inform/Explore,5
favorite,Inform/Explore,30
inside,Inform/Explore,65
jonathan,Inform/Explore,30
cheban,Inform/Explore,1
teenvogue,Inform/Explore,1
closest,Inform/Explore,4
kimberly,Inform/Explore,2
shop,Inform/Explore,6
match,Inform/Explore,6
newest,Inform/Explore,6
trend,Inform/Explore,12
fast,Inform/Explore,21
trifles,Inform/Explore,36
susan,Inform/Explore,11
glaspell,Inform/Explore,9
chooses,Inform/Explore,14
